user_id,book_length_min_overall,book_length_min_avg,price_overall,price_avg,review,review10_10,completion,minutes_listened,support_request,last_visited_mins_purchase_date,target
31444,2160,2160,10.13,10.13,yes,9,0.99,2138.4,2,173,no
2356,2160,2160,8,8,no,8.91,0.22,475.2,0,89,no
2390,2160,2160,5.33,5.33,yes,7,0.9,1944,0,201,no
2831,2160,2160,10.13,10.13,no,8.91,0,0,0,33,yes
3643,1620,1620,11.9,11.9,no,8.91,0.15,243,0,0,no
4631,2160,2160,5.33,5.33,no,8.91,0.03,64.8,0,5,no
4919,648,648,7.99,7.99,no,8.91,0,0,0,9,no
8306,2160,2160,7.87,7.87,no,8.91,0.34,734.4,0,76,no
9205,1620,1620,8,8,no,8.91,0.02,32.4,0,0,no
11861,1620,1620,10.13,10.13,yes,10,0.46,745.2,0,63,no
12973,1620,1620,11.35,11.35,no,8.91,0.04,64.8,0,10,no
13122,1080,1080,5.33,5.33,no,8.91,0.95,1026,1,0,no
14046,1620,1620,8,8,no,8.91,0.1,162,0,196,no
14912,2160,2160,5.33,5.33,no,8.91,0.04,86.4,0,1,no
19169,2160,2160,8.96,8.96,no,8.91,0,0,0,189,no
23800,1620,1620,7.65,7.65,no,8.91,0,0,0,229,yes
24437,1620,1620,11.35,11.35,yes,8,0.83,1344.6,1,311,no
30330,2160,2160,10.13,10.13,yes,10,0.44,950.4,0,225,no
31688,1080,1080,10.13,10.13,yes,8,1,1080,0,84,no
31782,2160,2160,81.44,81.44,yes,10,0.79,1706.4,0,51,no
32371,648,648,10.13,10.13,no,8.91,0.13,84.24,0,1,no
2029,2160,2160,8,8,no,8.91,0.02,43.2,0,14,no
2767,1620,1620,10.13,10.13,no,8.91,0,0,0,9,yes
2998,1080,1080,10.13,10.13,yes,9,1,1080,0,3,no
3072,2160,2160,5.88,5.88,yes,7,0.71,1533.6,2,68,no
4726,1080,1080,8,8,no,8.91,0.35,378,0,41,no
4947,648,648,8,8,no,8.91,0,0,0,264,no
6545,648,648,10.13,10.13,yes,9,0.93,602.64,0,15,no
9603,1620,1620,8,8,no,8.91,0.12,194.4,0,12,no
10445,2160,2160,7.74,7.74,no,8.91,0,0,0,134,yes
13141,1620,1620,10.13,10.13,no,8.91,0,0,0,343,yes
13402,2160,2160,7.99,7.99,yes,10,0.62,1339.2,2,46,no
13908,2160,2160,7.99,7.99,no,8.91,0,0,0,72,no
14127,2160,2160,8,8,no,8.91,0.16,345.6,0,122,no
14589,324,324,8,8,no,8.91,0,0,0,84,no
14712,2160,2160,5.33,5.33,no,8.91,0.19,410.4,0,1,no
14724,648,648,8,8,yes,9,0.33,213.84,0,278,no
15237,2160,2160,5.33,5.33,yes,9,0,0,2,205,yes
15551,1620,1620,6.23,6.23,yes,10,0.5,810,0,354,no
15748,2160,2160,8,8,yes,10,0.65,1404,2,200,no
18005,1620,1620,8,8,no,8.91,0.07,113.4,0,79,no
19000,1620,1620,8,8,yes,10,0.1,162,0,175,no
19014,2160,2160,10.62,10.62,no,8.91,0.07,151.2,0,15,no
20606,1620,1620,5.33,5.33,yes,8,0.41,664.2,0,7,no
23313,2160,2160,7.99,7.99,no,8.91,0.28,604.8,0,308,no
24424,648,648,7.99,7.99,no,8.91,0.68,440.64,0,27,no
26889,1620,1620,5.33,5.33,no,8.91,0,0,0,4,no
27938,1620,1620,7.99,7.99,no,8.91,0,0,0,4,yes
28294,1620,1620,6.11,6.11,no,8.91,0.08,129.6,0,17,no
28899,1080,1080,8,8,no,8.91,0.18,194.4,0,305,no
29356,1242,2484,6.66,13.33,no,8.91,0,0,0,345,yes
30832,2160,2160,8.96,8.96,no,8.91,0.14,302.4,0,355,no
32154,1620,1620,5.33,5.33,no,10,0,0,0,48,yes
626,2160,2160,10.13,10.13,no,8.91,0.29,626.4,0,82,no
1686,2160,2160,12.8,12.8,no,8.91,0.18,388.8,0,108,no
4385,1620,1620,12.8,12.8,no,8.91,0.15,243,0,303,no
5924,1620,1620,10.13,10.13,no,8.91,0,0,0,332,yes
6477,2160,2160,5.33,5.33,no,8.91,0,0,0,34,yes
7998,2160,2160,13.45,13.45,yes,10,0.34,734.4,0,1,no
8426,324,324,10.13,10.13,yes,8,0,0,0,0,no
10162,1890,3780,10.13,20.27,no,8.91,0,0,0,68,yes
11363,2160,2160,5.65,5.65,yes,8,0,0,1,22,yes
15437,1080,1080,12.8,12.8,no,8.91,0.14,151.2,0,1,no
15889,1620,1620,8,8,no,8.91,0.04,64.8,0,10,no
15931,2160,2160,5.97,5.97,no,8.91,0.04,86.4,0,16,no
16052,324,324,10.13,10.13,no,8.91,0.54,174.96,0,3,no
24049,1080,1080,5.33,5.33,no,8.91,0.77,831.6,0,9,no
24750,648,648,5.33,5.33,yes,5,0.89,576.72,0,15,no
24963,1620,1620,5.33,5.33,no,8.91,0,0,0,131,no
31600,2160,2160,12.8,12.8,no,8.91,0.75,1620,1,322,no
32028,2160,2160,104,104,yes,10,0,0,2,16,yes
32078,648,648,5.33,5.33,no,8.91,0.73,473.04,0,17,no
32182,2160,2160,5.33,5.33,yes,9,0.64,1382.4,0,29,no
2178,1620,1620,6.11,6.11,yes,7,0.14,226.8,0,92,no
3583,2160,2160,5.33,5.33,yes,8,0.39,842.4,0,10,no
11374,999,3996,8.79,35.16,no,5,0,0,0,361,yes
16107,2160,2160,5.33,5.33,yes,5,0.54,1166.4,0,187,no
17107,1620,1620,9.77,9.77,yes,8,0.41,664.2,0,44,no
20784,2160,2160,10.13,10.13,yes,10,0.99,2138.4,0,161,no
27034,2160,2160,7.08,7.08,no,8.91,0,0,0,128,yes
5355,1620,1620,10.13,10.13,no,8.91,0.21,340.2,0,140,no
8036,2160,2160,9.77,9.77,yes,10,0,0,0,301,yes
10092,2160,2160,10.13,10.13,yes,6,0.26,561.6,0,176,no
11217,648,648,10.13,10.13,no,8.91,0.48,311.04,0,28,no
13426,2160,2160,10.13,10.13,yes,10,0.34,734.4,0,15,no
15094,1620,1620,10.13,10.13,no,8.91,0,0,0,160,no
15842,648,648,12.27,12.27,no,8.91,0.26,168.48,0,5,no
18989,1620,1620,10.13,10.13,yes,10,0.22,356.4,0,0,no
21547,1080,1080,10.13,10.13,no,8.91,0.14,151.2,0,262,no
24012,2160,2160,5.33,5.33,no,8.91,0.73,1576.8,1,48,no
25731,2160,2160,13.45,13.45,yes,10,0.4,864,0,183,no
29733,2160,2160,5.33,5.33,no,8.91,0,0,0,258,no
32393,1890,3780,6.11,12.21,no,8.91,0,0,0,7,yes
32892,1620,1620,5.33,5.33,no,8.91,0.08,129.6,0,3,no
7214,1620,1620,10.13,10.13,yes,9,0.37,599.4,0,13,no
11568,1620,1620,10.13,10.13,no,8.91,0,0,0,177,no
19598,1620,1620,10.13,10.13,no,8.91,0,0,0,307,no
20317,1620,1620,10.13,10.13,no,8.91,0.09,145.8,0,1,no
20474,2160,2160,9.66,9.66,yes,6,0.09,194.4,0,24,no
28585,2160,2160,10.13,10.13,no,8.91,0.2,432,0,158,no
31262,1620,1620,5.33,5.33,no,8.91,0.04,64.8,0,104,no
5635,1620,1620,10.13,10.13,no,8.91,0.4,648,0,8,no
9177,648,648,5.33,5.33,yes,10,1,648,0,21,no
11675,2160,2160,10.13,10.13,no,8.91,0.58,1252.8,0,361,no
13625,1080,1080,10.13,10.13,yes,8,0.22,237.6,0,0,no
14090,1620,1620,10.13,10.13,no,8.91,0,0,0,6,yes
14818,1620,1620,10.13,10.13,yes,10,0.41,664.2,0,6,no
16777,1161,4644,7.33,29.33,no,8.91,0,0,0,363,yes
17395,2160,2160,13.45,13.45,no,8.91,0,0,0,190,yes
17654,540,540,50.66,50.66,yes,10,0.52,280.8,0,0,no
18950,1620,1620,10.13,10.13,yes,10,0,0,0,326,yes
22271,1134,2268,5.33,10.67,no,8.91,0,0,0,0,yes
27296,1620,1620,5.33,5.33,no,8.91,0,0,0,95,yes
28302,2160,2160,10.13,10.13,yes,10,0.05,108,0,116,no
28582,2160,2160,13.45,13.45,no,8.91,0,0,0,3,no
28923,2160,2160,10.13,10.13,no,8.91,0.08,172.8,0,0,no
32581,1620,1620,5.88,5.88,no,8.91,0,0,0,134,no
2479,1620,1620,8,8,no,8.91,0.04,64.8,0,237,no
2912,540,540,10.13,10.13,no,8.91,0,0,0,1,yes
5557,1620,1620,9.66,9.66,no,8.91,0.11,178.2,0,77,no
7256,2160,2160,5.33,5.33,no,8.91,0.1,216,0,144,no
8660,1620,1620,6.11,6.11,yes,9.5,0,0,0,0,yes
14756,2160,2160,10.13,10.13,yes,10,0.68,1468.8,1,45,no
17922,2160,2160,10.13,10.13,no,8.91,0.11,237.6,0,182,no
26235,2160,2160,10.13,10.13,yes,10,0.37,799.2,0,114,no
27227,2160,2160,5.33,5.33,yes,10,0.48,1036.8,0,139,no
29332,648,648,50.66,50.66,no,8.91,0.12,77.76,0,41,no
33441,2160,2160,8.96,8.96,yes,10,0.15,324,0,102,no
819,432,1296,7.11,21.33,yes,9,0,0,0,0,yes
1432,2160,2160,7.99,7.99,yes,10,0.49,1058.4,1,351,no
3424,648,648,6.21,6.21,yes,9,0,0,0,208,yes
4542,1620,1620,8,8,yes,10,0.38,615.6,0,93,no
4655,1620,1620,8,8,yes,10,0,0,0,0,no
5981,648,648,10.13,10.13,no,8.91,0,0,0,1,yes
6541,1620,1620,8,8,no,8.91,0.17,275.4,0,190,no
6731,1080,1080,13.45,13.45,yes,9,1,1080,0,43,no
6798,540,540,5.33,5.33,no,8.91,0,0,0,67,yes
7811,864,1728,5.98,11.97,no,8.91,0,0,0,31,yes
8265,1620,1620,8,8,no,8.91,0.51,826.2,0,28,no
9965,2160,2160,8,8,no,8.91,0,0,0,232,no
10604,324,324,5.33,5.33,no,8.91,0.33,106.92,0,131,no
11875,1620,1620,5.97,5.97,no,8.91,0.07,113.4,0,6,no
12170,1656,4968,6.22,18.66,no,8.91,0,0,1,141,yes
12483,1620,1620,6.04,6.04,no,8.91,0.15,243,0,6,no
12854,432,864,5.33,10.67,no,8,0,0,0,145,yes
13438,1620,1620,6.11,6.11,no,8.91,0.05,81,0,209,no
13839,1080,1080,5.33,5.33,no,8.91,0,0,0,84,yes
14621,2160,2160,8,8,yes,1,0,0,0,0,no
14741,648,648,8,8,no,8.91,0.02,12.96,0,9,no
15886,648,648,8,8,no,8,0,0,0,265,yes
16144,2160,2160,5.33,5.33,no,8.91,0.01,21.6,0,11,no
16363,1620,1620,8,8,yes,10,0.61,988.2,1,127,no
16568,324,324,10.13,10.13,yes,7,0,0,0,0,no
17385,1080,1080,5.33,5.33,no,8.91,0.68,734.4,0,134,no
19203,2160,2160,5.33,5.33,yes,10,0,0,0,73,yes
20744,648,648,8,8,no,8.91,0.67,434.16,0,30,no
21766,324,324,5.88,5.88,no,8.91,0,0,0,194,yes
22082,2160,2160,5.33,5.33,yes,8,0.39,842.4,0,146,no
23697,648,648,5.33,5.33,no,8.91,0,0,0,0,yes
23777,1080,1080,10.13,10.13,no,8.91,0.85,918,0,12,no
24671,2160,2160,8.62,8.62,no,8.91,0,0,0,19,no
25242,432,864,5.33,10.67,no,8.91,0,0,0,238,yes
26065,1620,1620,8,8,no,8.91,0,0,0,265,yes
26282,648,648,5.04,5.04,no,8.91,0.11,71.28,0,8,no
26405,2160,2160,10.13,10.13,no,10,0,0,0,349,yes
26414,1116,3348,7.11,21.33,no,8.91,0,0,0,49,yes
26617,1620,1620,10.13,10.13,yes,10,0.38,615.6,0,53,no
26766,324,324,5.33,5.33,yes,8,1,324,0,0,no
27125,648,648,8,8,no,8.91,0,0,0,2,no
28523,864,1728,5.33,10.67,no,8.91,0,0,0,264,yes
28542,324,324,5.33,5.33,yes,6,0,0,0,0,no
28779,648,648,7.08,7.08,no,8.91,0,0,0,114,yes
30899,1620,1620,6.04,6.04,no,8.91,0.26,421.2,0,46,no
32504,2160,2160,8,8,no,8.91,0,0,0,7,yes
138,2160,2160,10.13,10.13,yes,9,0,0,0,5,yes
151,648,648,5.33,5.33,yes,10,0.07,45.36,0,0,no
2222,2160,2160,7.08,7.08,yes,8,0.64,1382.4,0,263,no
2627,324,324,5.33,5.33,no,8.91,0.9,291.6,0,203,no
3804,1080,1080,10.13,10.13,yes,10,0.37,399.6,0,6,no
4480,2160,2160,5.33,5.33,no,8.91,0,0,0,64,yes
4563,648,648,5.33,5.33,no,8.91,0,0,0,216,no
4989,2160,2160,7.74,7.74,no,8.91,0,0,0,242,no
5680,918,1836,6.67,13.33,no,8.91,0,0,0,62,yes
5812,1080,2160,6.67,13.33,no,8.91,0,0,0,8,yes
6012,594,1188,5.33,10.67,no,8.91,0,0,0,101,yes
6441,1332,3996,6.58,19.73,yes,9,0,0,1,166,yes
6851,540,540,8,8,no,8.91,0,0,0,118,no
7181,1080,1080,5.33,5.33,yes,10,0.95,1026,0,0,no
7523,2160,2160,8,8,no,8.91,0.05,108,0,1,no
7578,918,1836,5.33,10.67,no,8.91,0,0,0,348,yes
7893,540,540,5.33,5.33,no,8.91,0,0,0,25,no
7933,648,648,13.45,13.45,yes,9,0.33,213.84,0,19,no
8887,540,540,5.33,5.33,no,8.91,0,0,0,24,no
9040,1620,1620,5.33,5.33,no,8.91,0,0,0,6,no
10406,756,1512,5.33,10.67,no,8.91,0,0,0,52,yes
10907,2160,2160,5.33,5.33,yes,9,0.48,1036.8,1,270,no
11464,2160,2160,7.99,7.99,no,8.91,0,0,0,156,yes
11896,540,540,5.33,5.33,no,8.91,0,0,0,357,no
12437,2160,2160,7.08,7.08,no,8.91,0,0,0,358,no
12566,1620,1620,6.11,6.11,no,8.91,0.07,113.4,0,245,no
13522,1620,1620,7.74,7.74,no,8.91,0.27,437.4,0,32,no
13709,540,540,5.33,5.33,no,8.91,0,0,0,189,no
14071,1620,1620,8.96,8.96,no,8.91,0.02,32.4,0,0,no
14693,1080,1080,8,8,yes,8,1,1080,0,38,no
14708,648,648,8,8,no,8.91,0.45,291.6,0,64,no
14841,1620,1620,5.33,5.33,no,8.91,0,0,0,357,no
16731,648,648,5.33,5.33,no,8.91,0.19,123.12,0,344,no
18060,2160,2160,10.98,10.98,no,8.91,0.08,172.8,0,11,no
19626,1620,1620,5.33,5.33,no,8.91,0.15,243,0,2,no
19701,1620,1620,7.65,7.65,no,8.91,0.05,81,0,274,no
20193,2160,2160,8,8,no,8.91,0.07,151.2,0,80,no
20218,1620,1620,10.13,10.13,no,8.91,0.35,567,0,8,no
23237,1296,3888,6.22,18.67,no,8.91,0,0,0,28,yes
23434,648,648,7.99,7.99,yes,8,0.22,142.56,0,200,no
23450,1134,2268,5.33,10.66,no,8.91,0,0,0,67,yes
23988,540,540,5.33,5.33,no,8.91,0,0,0,54,yes
24341,1134,2268,5.33,10.67,no,8.91,0,0,0,8,yes
26705,1620,1620,8,8,no,8.91,0,0,0,314,yes
27063,2160,2160,13.45,13.45,no,8.91,0.21,453.6,0,8,no
27511,1620,1620,10.13,10.13,yes,10,0.36,583.2,0,123,no
27512,324,324,10.13,10.13,yes,10,0.97,314.28,0,5,no
27757,2160,2160,25.6,25.6,no,8.91,0.41,885.6,0,226,no
29959,1620,1620,10.13,10.13,no,8.91,0.26,421.2,0,67,no
30110,1620,1620,10.13,10.13,no,8.91,0.08,129.6,0,24,no
31044,324,324,5.33,5.33,no,8.91,0,0,0,169,yes
31351,1620,1620,10.13,10.13,yes,9,0.41,664.2,0,0,no
31816,648,648,5.33,5.33,no,8.91,0,0,0,6,yes
32219,648,648,5.33,5.33,no,8.91,0,0,0,348,no
33278,1620,1620,8,8,no,8.91,0,0,0,110,no
438,1620,1620,7.08,7.08,no,8.91,0.09,145.8,0,16,no
4086,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,40,no
5212,2160,2160,11.35,11.35,no,8.91,0,0,0,137,no
6130,1080,1080,7.99,7.99,no,8.91,0.08,86.4,0,46,no
6341,1620,1620,7.65,7.65,no,8.91,0.45,729,0,68,no
6746,648,648,5.33,5.33,no,8.91,0.33,213.84,0,37,no
9063,2160,2160,8,8,no,10,0,0,0,18,yes
10791,2160,2160,5.33,5.33,no,8.91,0,0,0,10,yes
10990,324,324,10.62,10.62,yes,4,1,324,0,21,no
11048,2160,2160,10.98,10.98,no,8.91,0,0,0,157,yes
12776,1620,1620,8,8,no,8.91,0.15,243,0,6,no
14155,648,648,7.99,7.99,no,8.91,0.02,12.96,0,4,no
14542,324,324,5.33,5.33,yes,10,0.83,268.92,0,186,no
15525,1620,1620,8,8,yes,10,0,0,0,353,yes
17042,2160,2160,7.99,7.99,no,8.91,0,0,0,301,no
17839,1620,1620,10.13,10.13,yes,10,0.22,356.4,0,309,no
18582,1080,2160,5.33,10.67,no,8.91,0,0,0,90,yes
19863,1620,1620,7.08,7.08,no,8.91,0,0,0,37,no
20330,1620,1620,5.33,5.33,no,8.91,0,0,0,125,no
20686,648,648,7.99,7.99,no,8.91,0.26,168.48,0,140,no
21394,540,540,8,8,yes,8,0,0,0,307,yes
22350,1620,1620,10.13,10.13,no,8.91,0.51,826.2,1,12,no
22892,1620,1620,8,8,no,8.91,0,0,0,30,yes
23470,2160,2160,7.08,7.08,no,8.91,0,0,1,75,yes
24731,648,648,6.11,6.11,no,8.91,0,0,0,126,yes
25693,648,648,8.48,8.48,no,8.91,0,0,0,151,yes
25735,324,324,5.33,5.33,no,8.91,0,0,0,12,no
25906,1620,1620,8,8,no,8.91,0.2,324,0,160,no
27425,648,648,10.13,10.13,no,8.91,0.4,259.2,0,2,no
28197,1620,1620,6.11,6.11,yes,8,0,0,1,161,yes
28776,2160,2160,5.33,5.33,no,8.91,0.02,43.2,0,3,no
29763,648,648,50.67,50.67,no,8.91,0.21,136.08,0,119,no
33296,324,324,8,8,yes,6,0,0,0,11,yes
672,540,540,8,8,yes,8,0.46,248.4,0,18,no
922,2160,2160,8,8,no,8.91,0.09,194.4,0,114,no
1354,1674,3348,7.48,14.95,no,8.91,0,0,0,301,yes
1478,1080,1080,8,8,no,8.91,0,0,0,28,no
1500,486,972,7.98,15.95,yes,10,0,0,0,0,yes
1612,2160,2160,5.33,5.33,yes,10,0.9,1944,0,42,no
2112,2160,2160,8.96,8.96,no,8.91,0,0,0,0,yes
2314,2160,2160,8,8,no,8.91,0.96,2073.6,0,172,no
3423,648,648,5.33,5.33,no,8.91,0,0,0,82,no
5620,1350,2700,7.82,15.64,no,8.91,0,0,0,19,yes
5980,1620,1620,8,8,no,8.91,0.04,64.8,0,315,no
6683,2160,2160,10.98,10.98,no,8.91,0,0,0,30,yes
6906,2160,2160,5.33,5.33,no,8.91,0.04,86.4,0,246,no
7401,2160,2160,8,8,no,8.91,0.04,86.4,0,53,no
7662,1620,1620,8,8,no,8.91,0,0,0,11,no
7928,2160,2160,7.99,7.99,yes,10,0.44,950.4,0,248,no
7960,648,648,7.99,7.99,no,8.91,0.02,12.96,0,61,no
9134,648,648,7.99,7.99,no,8.91,0.45,291.6,0,86,no
9339,1620,1620,5.33,5.33,yes,10,0.28,453.6,0,304,no
9529,2160,2160,7.99,7.99,no,8.91,0,0,0,153,no
10043,1404,2808,5.18,10.36,no,8.91,0,0,0,45,yes
10487,720,2160,4.81,14.42,yes,10,0,0,0,132,yes
12076,2160,2160,10.13,10.13,yes,9,0.91,1965.6,0,167,no
12254,2160,2160,10.13,10.13,no,8.91,0.02,43.2,0,82,no
12257,2160,2160,7.08,7.08,no,8.91,0,0,0,123,yes
12910,2160,2160,7.74,7.74,no,8.91,0,0,0,210,yes
13279,2160,2160,7.99,7.99,no,8.91,0.3,648,0,242,no
14637,648,648,8,8,no,8.91,0.78,505.44,0,10,no
15565,1620,1620,6.23,6.23,no,8.91,0,0,0,122,yes
16402,1620,1620,9.31,9.31,no,8.91,0,0,0,4,no
16503,324,324,7.08,7.08,no,8.91,0.11,35.64,0,232,no
17536,2160,2160,5.33,5.33,no,8.91,0.03,64.8,0,48,no
17564,2160,2160,8,8,no,8.91,0.09,194.4,0,164,no
17821,1404,2808,8,16,no,8.91,0,0,0,80,yes
18020,2160,2160,8.96,8.96,no,8.91,0,0,0,269,no
20046,1620,1620,8,8,yes,6,0,0,0,202,yes
20092,1620,1620,8,8,yes,10,0,0,0,26,yes
20650,1620,1620,8,8,yes,10,0.99,1603.8,4,278,no
21526,1620,3240,8,16,no,10,0,0,0,15,yes
21528,1620,1620,10.13,10.13,no,8.91,0,0,0,166,yes
21844,1620,1620,8,8,no,8.91,0.13,210.6,0,257,no
23071,1620,1620,7.99,7.99,no,8.91,0.01,16.2,0,332,no
24429,648,648,8.96,8.96,no,8.91,0,0,0,80,yes
26313,2160,2160,5.33,5.33,no,8.91,0.19,410.4,0,294,no
26504,1080,1080,7.99,7.99,no,8.91,0.04,43.2,0,7,no
27459,1620,1620,10.62,10.62,no,8.91,0.16,259.2,0,6,no
27711,2160,2160,8,8,no,8.91,0.03,64.8,0,290,no
28239,2160,2160,8,8,no,8.91,0,0,0,42,no
28324,648,648,8,8,no,8.91,0,0,0,139,no
29841,2160,2160,7.99,7.99,no,8.91,0.03,64.8,0,329,no
30102,1620,1620,7.99,7.99,no,8.91,0,0,0,329,no
30238,1620,1620,8,8,no,8.91,0.04,64.8,0,9,no
30472,1620,1620,7.87,7.87,no,8.91,0.54,874.8,0,11,no
32058,324,324,5.33,5.33,yes,8,1,324,0,251,no
32583,1620,1620,10.13,10.13,no,8.91,0.17,275.4,0,111,no
32640,1674,3348,7.48,14.95,no,8.91,0,0,0,282,yes
1565,2160,2160,10.13,10.13,no,8.91,0,0,0,19,no
2075,2160,2160,16.99,16.99,yes,8,0.01,21.6,0,92,no
3901,2160,2160,9.77,9.77,yes,10,0.6,1296,0,97,no
16722,2160,2160,10.13,10.13,yes,9,0,0,0,0,no
18193,540,540,10.98,10.98,yes,5,1,540,0,0,no
18775,2160,2160,7.87,7.87,no,8.91,0.01,21.6,0,308,no
21837,2160,2160,5.33,5.33,no,8.91,0.08,172.8,0,21,no
31626,2160,2160,10.13,10.13,no,8.91,0,0,0,75,no
1315,1620,1620,79.99,79.99,yes,10,0.84,1360.8,2,257,no
2744,1620,1620,5.33,5.33,no,8.91,0,0,0,22,no
5627,1620,1620,10.13,10.13,no,8.91,0,0,0,7,no
8199,540,540,10.13,10.13,yes,7,0,0,0,2,yes
9781,1620,1620,10.13,10.13,no,8.91,0,0,0,10,yes
13923,2160,2160,10.13,10.13,no,8.91,0.02,43.2,0,0,no
18186,2160,2160,5.33,5.33,yes,9,0.38,820.8,0,351,no
20028,2160,2160,10.13,10.13,yes,10,0.85,1836,0,17,no
23884,648,648,11.78,11.78,no,8.91,0,0,0,232,no
29586,2160,2160,13.15,13.15,no,8.91,0,0,0,60,no
31605,2160,2160,8,8,no,8.91,0,0,0,148,yes
756,648,648,9.75,9.75,no,8.91,0.1,64.8,0,3,no
6812,1224,3672,7.82,23.47,no,8.91,0,0,0,36,yes
9193,1080,1080,10.13,10.13,yes,10,0.45,486,0,3,no
14675,1620,1620,5.33,5.33,no,8.91,0,0,0,23,no
15909,1620,1620,5.33,5.33,no,8.91,0.02,32.4,0,4,no
16648,2160,2160,13.15,13.15,no,8.91,0.11,237.6,0,77,no
21937,1620,1620,5.33,5.33,yes,7,0.07,113.4,0,232,no
24385,1620,1620,10.13,10.13,yes,7,0.42,680.4,0,100,no
24636,1134,2268,6.67,13.33,no,8.91,0,0,0,240,yes
28241,324,324,10.13,10.13,yes,7,0.47,152.28,1,37,no
29839,2160,2160,10.13,10.13,yes,9,0.53,1144.8,0,219,no
31552,648,648,7.99,7.99,no,8.91,0,0,0,7,no
32699,2160,2160,9.81,9.81,no,8.91,0.25,540,0,356,no
3905,1134,2268,5.87,11.74,no,8.91,0,0,0,49,yes
4880,1620,1620,10.13,10.13,no,8.91,0.29,469.8,0,15,no
5434,1620,1620,10.13,10.13,no,8.91,0.51,826.2,0,299,no
13593,2160,2160,9.75,9.75,no,8.91,0.09,194.4,0,166,no
20262,1620,1620,7.69,7.69,yes,10,0,0,0,245,yes
21684,1620,1620,5.99,5.99,yes,8,0.32,518.4,0,52,no
21726,1620,1620,10.13,10.13,no,8.91,0.14,226.8,0,307,no
24089,2160,2160,13.15,13.15,no,8.91,0.03,64.8,0,6,no
25325,1620,1620,5.33,5.33,no,8.91,0.23,372.6,0,197,no
27471,1890,3780,11.47,22.95,yes,10,0,0,1,352,yes
6499,648,648,10.13,10.13,yes,8,0.53,343.44,0,33,no
7490,2160,2160,5.33,5.33,no,8.91,0.22,475.2,0,162,no
10217,1656,4968,5.33,16,no,8.91,0,0,0,284,yes
14870,1620,1620,10.13,10.13,no,8.91,0.16,259.2,0,107,no
19501,1620,1620,5.33,5.33,yes,8,0.25,405,0,229,no
21729,648,648,8,8,no,8.91,0,0,0,352,no
23855,1620,1620,5.33,5.33,yes,9,0.44,712.8,0,225,no
24530,324,324,5.33,5.33,no,8.91,0,0,0,85,yes
24935,1080,1080,48,48,no,8.91,0.14,151.2,0,171,no
30300,1620,1620,5.87,5.87,yes,9,0,0,2,67,yes
31561,1620,1620,6.09,6.09,no,8.91,0,0,0,6,yes
31990,2160,2160,5.33,5.33,yes,10,0.11,237.6,0,29,no
1049,1404,2808,7.99,15.99,no,8.91,0,0,0,139,yes
1183,1620,1620,9.81,9.81,no,8.91,0,0,0,49,yes
2072,1296,5184,4.09,16.36,no,8.91,0,0,0,220,yes
5361,2160,2160,6.09,6.09,no,8.91,0.02,43.2,0,67,no
6087,2160,2160,10.13,10.13,yes,9,0.26,561.6,0,5,no
6395,2160,2160,11.39,11.39,yes,7,0,0,0,235,yes
6874,2160,2160,5.33,5.33,no,8.91,0,0,0,101,no
7745,1620,1620,10.13,10.13,no,8.91,0.08,129.6,0,213,no
10558,324,324,8,8,yes,10,0,0,0,0,no
10744,2160,2160,10.13,10.13,no,8.91,0,0,0,290,yes
13324,1620,1620,8,8,no,8.91,0.55,891,1,83,no
13967,1620,1620,8,8,no,8.91,0.38,615.6,0,1,no
14444,1242,2484,5.99,11.99,no,9,0,0,0,329,yes
14614,324,324,5.33,5.33,no,8.91,0.18,58.32,0,1,no
14719,702,1404,10.13,20.27,yes,5.5,0,0,0,0,yes
16655,1620,1620,5.33,5.33,yes,8,0.79,1279.8,1,334,no
18853,1080,1080,10.13,10.13,yes,10,0,0,0,0,yes
19354,1620,1620,13.15,13.15,no,8.91,0.37,599.4,0,345,no
20336,1620,1620,10.13,10.13,yes,9,0.59,955.8,0,206,no
21688,648,648,5.33,5.33,yes,10,0,0,0,335,yes
22758,1620,1620,5.99,5.99,yes,10,0.51,826.2,0,13,no
23530,1620,1620,4.62,4.62,no,8.91,0,0,0,89,yes
23955,324,324,65.75,65.75,yes,10,0,0,0,0,no
25336,2160,2160,10.13,10.13,no,8.91,0.16,345.6,0,11,no
25398,2160,2160,5.33,5.33,no,8.91,0,0,0,117,yes
26176,1080,1080,10.13,10.13,no,8.91,0.41,442.8,0,169,no
27734,1620,1620,8,8,no,8.91,0,0,0,26,yes
30082,1620,1620,10.13,10.13,no,8.91,0,0,0,20,no
31310,1620,1620,10.13,10.13,no,8.91,0.74,1198.8,0,82,no
33063,2160,2160,8,8,no,8.91,0,0,0,183,yes
396,1404,2808,6.67,13.33,no,7,0,0,0,90,yes
1589,1620,1620,10.13,10.13,no,8.91,0.1,162,0,226,no
1646,1620,1620,62.6,62.6,yes,6,0,0,0,260,yes
3413,1620,1620,8,8,no,8.91,0,0,0,266,yes
7868,2160,2160,8,8,no,8.91,0.46,993.6,1,124,no
8417,2160,2160,5.33,5.33,no,8.91,0,0,0,33,no
11277,648,648,8,8,yes,8,0.5,324,0,0,no
13430,1080,1080,6.09,6.09,yes,10,1,1080,0,10,no
16615,648,648,7.99,7.99,yes,10,1,648,0,24,no
18821,2160,2160,8,8,no,8.91,0,0,0,61,yes
